AccessionName	Accession_ID	Surroundingcoverage	Windowcoverage	TDcopy
F10-11-1	3619	13.2364211929	27.7116104869	2.09358784244
F10-11-1	3619	13.2364211929	25.2109862672	1.9046678781
F10-11-1	3619	13.2364211929	23.2434456929	1.75602191514
F10-11-1	3619	13.2364211929	25.9687890137	1.96191921028
F10-11-1	3619	13.2364211929	27.6978776529	2.09255033889
F10-11-1	3619	13.2364211929	27.2534332085	2.05897295132
F10-11-1	3619	13.2364211929	26.2709113608	1.98474428834
F10-11-1	3619	13.2364211929	27.2222222222	2.05661498871
F10-11-1	3619	13.2364211929	29.7016229713	2.24393153847
F10-11-1	3619	13.2364211929	30.2871410737	2.28816691704
F10-11-1	3619	13.2364211929	30.5505617978	2.30806812147
F10-11-1	3619	13.2364211929	27.1710362047	2.05274793003
F10-11-1	3619	13.2364211929	27.0549313358	2.04397630912
F10-11-1	3619	13.2364211929	32.0237203496	2.41936395668
F10-11-1	3619	13.2364211929	34.1722846442	2.58168610277
F10-11-1	3619	13.2364211929	33.4531835206	2.52735864423
F10-11-1	3619	13.2364211929	30.5056179775	2.30467265531
F10-11-1	3619	13.2364211929	24.8414481898	1.87674960079
F10-11-1	3619	13.2364211929	19.2297128589	1.45278792346
F10-11-1	3619	13.2364211929	19.7003745318	1.48834599962
F10-11-1	3619	13.2364211929	24.3470661673	1.83939947305
F10-11-1	3619	13.2364211929	28.0811485643	2.12150611974
F10-11-1	3619	13.2364211929	29.4232209738	2.22289851198
F10-11-1	3619	13.2364211929	27.4669163546	2.07510141557
F10-11-1	3619	13.2364211929	26.7166042447	2.01841599442
F10-11-1	3619	13.2364211929	27.8052434457	2.10066173027
F10-11-1	3619	13.2364211929	29.8064918851	2.25185429284
F10-11-1	3619	13.2364211929	29.8926342072	2.25836226964
F10-11-1	3619	13.2364211929	22.4631710362	1.69707284989
F10-11-1	3619	13.2364211929	20.975031211	1.58464519263
F10-11-1	3619	13.2364211929	27.0774032459	2.04567404219
F10-11-1	3619	13.2364211929	25.8077403246	1.94975212321
F10-11-1	3619	13.2364211929	21.8664169788	1.65198860478
F10-11-1	3619	13.2364211929	25.481897628	1.92513499356
F10-11-1	3619	13.2364211929	26.808988764	2.02539556375
F10-11-1	3619	13.2364211929	23.7103620474	1.7912970358
F10-11-1	3619	13.2364211929	26.4019975031	1.99464773131
F10-11-1	3619	13.2364211929	28.1061173533	2.12339248983
F10-11-1	3619	13.2364211929	25.4057428215	1.91938156479
F10-11-1	3619	13.2364211929	27.3920099875	2.06944230531
F10-11-1	3619	13.2364211929	31.3270911361	2.36673423121
F10-11-1	3619	13.2364211929	31.9625468165	2.41474234996
F10-11-1	3619	13.2364211929	28.5880149813	2.15979943253
F10-11-1	3619	13.2364211929	25.8127340824	1.95012939723
F10-11-1	3619	13.2364211929	26.6729088639	2.01511484677
F10-11-1	3619	13.2364211929	24.0237203496	1.8149709804
F10-11-1	3619	13.2364211929	20.5143570537	1.5498416645
F10-11-1	3619	13.2364211929	21.8901373283	1.65378065636
F10-11-1	3619	13.2364211929	28.1822721598	2.1291459186
F10-11-1	3619	13.2364211929	29.2122347066	2.20695868474
F10-11-1	3619	13.2364211929	25.9188514357	1.9581464701
F10-11-1	3619	13.2364211929	26.2896379526	1.98615906591
F10-11-1	3619	13.2364211929	27.631710362	2.08755145815
F10-11-1	3619	13.2364211929	25.8014981273	1.94928053069
F10-11-1	3619	13.2364211929	24.0436953808	1.81648007647
F10-11-1	3619	13.2364211929	27.4107365793	2.07085708287
F10-11-2	3619	15.7542485838	33.2846441948	2.11274082783
F10-11-2	3619	15.7542485838	29.720349563	1.88649743623
F10-11-2	3619	15.7542485838	26.3757802747	1.67420109784
F10-11-2	3619	15.7542485838	26.354556804	1.67285393929
F10-11-2	3619	15.7542485838	32.1485642946	2.04062822315
F10-11-2	3619	15.7542485838	34.3670411985	2.18144591382
F10-11-2	3619	15.7542485838	33.6342072409	2.13492932158
F10-11-2	3619	15.7542485838	34.0299625468	2.16004986628
F10-11-2	3619	15.7542485838	32.0561797753	2.03476412123
F10-11-2	3619	15.7542485838	33.5755305868	2.13120482441
F10-11-2	3619	15.7542485838	34.7053682896	2.20292120599
F10-11-2	3619	15.7542485838	36.6629213483	2.32717677097
F10-11-2	3619	15.7542485838	35.4319600499	2.24904157513
F10-11-2	3619	15.7542485838	29.5205992509	1.87381829694
F10-11-2	3619	15.7542485838	30.695380774	1.94838748486
F10-11-2	3619	15.7542485838	34.0674157303	2.1624272049
F10-11-2	3619	15.7542485838	36.7640449438	2.33359558523
F10-11-2	3619	15.7542485838	36.3096129838	2.30475054336
F10-11-2	3619	15.7542485838	33.4794007491	2.12510298863
F10-11-2	3619	15.7542485838	35.0549313358	2.22510969973
F10-11-2	3619	15.7542485838	32.4619225968	2.0605186229
F10-11-2	3619	15.7542485838	29.2621722846	1.8574146605
F10-11-2	3619	15.7542485838	27.8464419476	1.76755126082
F10-11-2	3619	15.7542485838	28.5143570537	1.8099471328
F10-11-2	3619	15.7542485838	31.4157303371	1.9941116309
F10-11-2	3619	15.7542485838	34.3433208489	2.17994026603
F10-11-2	3619	15.7542485838	36.0973782772	2.29127895787
F10-11-2	3619	15.7542485838	32.9151061174	2.08928442015
F10-11-2	3619	15.7542485838	32.3533083645	2.05362434092
F10-11-2	3619	15.7542485838	32.2134831461	2.04474894342
F10-11-2	3619	15.7542485838	29.493133583	1.87207491529
F10-11-2	3619	15.7542485838	30.9662921348	1.96558356751
F10-11-2	3619	15.7542485838	34.506866417	2.19032131132
F10-11-2	3619	15.7542485838	29.6978776529	1.88507103306
F10-11-2	3619	15.7542485838	22.9588014981	1.45730857146
F10-11-2	3619	15.7542485838	23.5031210986	1.49185922601
F10-11-2	3619	15.7542485838	27.2209737828	1.72784970594
F10-11-2	3619	15.7542485838	28.8764044944	1.83292807275
F10-11-2	3619	15.7542485838	26.720349563	1.69607261311
F10-11-2	3619	15.7542485838	28.1036204744	1.78387565265
F10-11-2	3619	15.7542485838	29.8002496879	1.89156909194
F10-11-2	3619	15.7542485838	33.684144819	2.1380991064
F10-11-2	3619	15.7542485838	33.2584269663	2.1110766908
F10-11-2	3619	15.7542485838	26.8876404494	1.70669139226
F10-11-2	3619	15.7542485838	21.5156054931	1.36570179013
F10-11-2	3619	15.7542485838	20.9513108614	1.32988322166
F10-11-2	3619	15.7542485838	28.3258426966	1.7979811951
F10-11-2	3619	15.7542485838	31.8464419476	2.02145102498
F10-11-2	3619	15.7542485838	34.9687890137	2.21964182092
F10-11-2	3619	15.7542485838	34.9463171036	2.21821541775
F10-11-2	3619	15.7542485838	30.4594257179	1.93341025158
F10-11-2	3619	15.7542485838	26.2571785268	1.66667285889
F10-11-2	3619	15.7542485838	24.3233458177	1.5439229417
F10-11-2	3619	15.7542485838	24.2546816479	1.53956448757
F10-11-2	3619	15.7542485838	30.1148564295	1.91153873631
F10-11-2	3619	15.7542485838	36.720349563	2.33082202351
F10-11-2	3619	15.7542485838	35.6566791511	2.26330560683
F10-11-2	3619	15.7542485838	29.0087390762	1.84132800253
F10-11-2	3619	15.7542485838	27.3670411985	1.73712132654
F10-11-2	3619	15.7542485838	30.1410736579	1.91320287334
F10-11-2	3619	15.7542485838	27.3857677903	1.73830999585
F10-11-2	3619	15.7542485838	20.8876404494	1.32584174601
F10-11-2	3619	15.7542485838	20.5168539326	1.30230609371
F10-11-2	3619	15.7542485838	29.8052434457	1.89188607042
F10-11-2	3619	15.7542485838	34.3670411985	2.18144591382
F10-11-2	3619	15.7542485838	35.0174781523	2.22273236112
F10-11-2	3619	15.7542485838	31.0998751561	1.97406274191
F10-11-2	3619	15.7542485838	26.3008739076	1.66944642061
F10-11-2	3619	15.7542485838	32.2496878901	2.04704703741
F10-11-2	3619	15.7542485838	37.0736579276	2.35324825112
F10-11-2	3619	15.7542485838	35.1298377029	2.22986437696
F10-11-2	3619	15.7542485838	34.8626716604	2.21290602817
F10-11-3	3619	15.7590803066	32.7153558052	2.07596859517
F10-11-3	3619	15.7590803066	35.543071161	2.25540262944
F10-11-3	3619	15.7590803066	35.7652933833	2.26950384715
F10-11-3	3619	15.7590803066	30.8164794007	1.95547448209
F10-11-3	3619	15.7590803066	27.9600499376	1.77421838037
F10-11-3	3619	15.7590803066	25.0736579276	1.59106099086
F10-11-3	3619	15.7590803066	26.0511860175	1.65309050469
F10-11-3	3619	15.7590803066	29.936329588	1.89962415355
F10-11-3	3619	15.7590803066	29.202247191	1.85304260293
F10-11-3	3619	15.7590803066	25.6129837703	1.62528417091
F10-11-3	3619	15.7590803066	28.2072409488	1.78990400455
F10-11-3	3619	15.7590803066	32.2484394507	2.04634019393
F10-11-3	3619	15.7590803066	33.1410736579	2.10298272572
F10-11-3	3619	15.7590803066	30.8539325843	1.95785109182
F10-11-3	3619	15.7590803066	29.5505617978	1.87514507337
F10-11-3	3619	15.7590803066	30.7016229713	1.94818621227
F10-11-3	3619	15.7590803066	30.543071161	1.9381252311
F10-11-3	3619	15.7590803066	27.6816479401	1.75655224807
F10-11-3	3619	15.7590803066	26.3208489388	1.67020209472
F10-11-3	3619	15.7590803066	31.418227216	1.99365867835
F10-11-3	3619	15.7590803066	32.0873907615	2.03612077211
F10-11-3	3619	15.7590803066	30.290886392	1.92212272561
F10-11-3	3619	15.7590803066	27.4669163546	1.74292635231
F10-11-3	3619	15.7590803066	29.3196004994	1.8604893134
F10-11-3	3619	15.7590803066	31.0337078652	1.9692588185
F10-11-3	3619	15.7590803066	28.9038701623	1.83410894545
F10-11-3	3619	15.7590803066	28.0224719101	1.77817939658
F10-11-3	3619	15.7590803066	27.5930087391	1.75092760506
F10-11-3	3619	15.7590803066	32.2933832709	2.0491921256
F10-11-3	3619	15.7590803066	32.1810237203	2.04206229642
F10-11-3	3619	15.7590803066	27.7902621723	1.76344441628
F10-11-3	3619	15.7590803066	26.9088639201	1.70751486741
F10-11-3	3619	15.7590803066	28.9825218477	1.83909982587
F10-11-3	3619	15.7590803066	27.8789013733	1.76906905929
F10-11-3	3619	15.7590803066	23.3995006242	1.48482653613
F10-11-3	3619	15.7590803066	23.9687890137	1.52095100396
F10-11-3	3619	15.7590803066	29.1348314607	1.84876470542
F10-11-3	3619	15.7590803066	31.5355805243	2.00110538882
F10-11-3	3619	15.7590803066	30.5780274657	1.94034340017
F10-11-3	3619	15.7590803066	30.3495630462	1.92584608085
F10-11-3	3619	15.7590803066	27.7965043695	1.7638405179
F10-11-3	3619	15.7590803066	24.9775280899	1.5849610259
F10-11-3	3619	15.7590803066	27.3870162297	1.73785625157
F10-11-3	3619	15.7590803066	29.9525593009	1.90065401776
F10-11-3	3619	15.7590803066	23.7852684145	1.5093056163
F10-11-3	3619	15.7590803066	20.5792759051	1.30586782381
F10-11-3	3619	15.7590803066	26.138576779	1.65863592739
F10-11-3	3619	15.7590803066	32.3770287141	2.05449988732
F10-11-3	3619	15.7590803066	33.4319600499	2.12144106125
F10-11-3	3619	15.7590803066	30.4057428215	1.92941099544
F10-11-3	3619	15.7590803066	31.4531835206	1.99587684743
F10-11-3	3619	15.7590803066	29.4856429463	1.87102561652
F10-11-3	3619	15.7590803066	28.6779026217	1.81977006677
F10-11-3	3619	15.7590803066	33.1310861423	2.10234896313
F10-11-3	3619	15.7590803066	33.4269662921	2.12112417996
F10-11-3	3619	15.7590803066	30.570536829	1.93986807823
F10-11-3	3619	15.7590803066	30.8127340824	1.95523682112
F10-11-3	3619	15.7590803066	32.5268414482	2.06400632622
F10-11-3	3619	15.7590803066	30.0774032459	1.90857605018
F10-11-3	3619	15.7590803066	32.2347066167	2.04546877036
F10-11-3	3619	15.7590803066	34.1997503121	2.17016156063
F10-11-3	3619	15.7590803066	26.4244694132	1.67677738162
F10-11-3	3619	15.7590803066	24.3333333333	1.54408333862
F10-11-3	3619	15.7590803066	25.2484394507	1.60215183624
F10-11-3	3619	15.7590803066	28.5667915106	1.81271945792
F10-11-3	3619	15.7590803066	36.9076154806	2.34199044377
F10-11-3	3619	15.7590803066	35.8501872659	2.27489082919
F10-11-3	3619	15.7590803066	32.6516853933	2.07192835864
F10-11-3	3619	15.7590803066	29.2621722846	1.85684517849
F10-11-3	3619	15.7590803066	25.1223470662	1.5941505835
F10-11-3	3619	15.7590803066	26.8177278402	1.70173178374
F10-11-3	3619	15.7590803066	33.5655430712	2.12991763594
F10-12-1	3968	11.4248583805	8.79650436954	0.769944280843
F10-12-1	3968	11.4248583805	11.456928839	1.00280707711
F10-12-1	3968	11.4248583805	13.7166042447	1.20059293409
F10-12-1	3968	11.4248583805	14.7565543071	1.29161813789
F10-12-1	3968	11.4248583805	15.429463171	1.35051679917
F10-12-1	3968	11.4248583805	17.6878901373	1.5481933822
F10-12-1	3968	11.4248583805	18.6529338327	1.63266214875
F10-12-1	3968	11.4248583805	15.0	1.31292655895
F10-12-1	3968	11.4248583805	11.975031211	1.04815576807
F10-12-1	3968	11.4248583805	10.1685393258	0.890036356439
F10-12-1	3968	11.4248583805	8.20349563046	0.718039152628
F10-12-1	3968	11.4248583805	9.79400749064	0.857254170198
F10-12-1	3968	11.4248583805	11.2347066167	0.983356313271
F10-12-1	3968	11.4248583805	9.85018726592	0.862171498134
F10-12-1	3968	11.4248583805	12.1697877653	1.06520250492
F10-12-1	3968	11.4248583805	11.191011236	0.979531724876
F10-12-1	3968	11.4248583805	9.46691635456	0.828624394214
F10-12-1	3968	11.4248583805	12.9213483146	1.13098542531
F10-12-1	3968	11.4248583805	13.6754057428	1.19698689361
F10-12-1	3968	11.4248583805	14.3033707865	1.25195169254
F10-12-1	3968	11.4248583805	16.9038701623	1.479569339
F10-12-1	3968	11.4248583805	19.443196005	1.70183256172
F10-12-1	3968	11.4248583805	20.7415730337	1.81547747402
F10-12-1	3968	11.4248583805	15.6054931336	1.3659244267
F10-12-1	3968	11.4248583805	12.65917603	1.10803789494
F10-12-1	3968	11.4248583805	14.379525593	1.25861740374
F10-12-1	3968	11.4248583805	11.4394506866	1.00127724175
F10-12-1	3968	11.4248583805	12.4257178527	1.08760366552
F10-12-1	3968	11.4248583805	13.9912609238	1.224633204
F10-12-1	3968	11.4248583805	9.911360799	0.867525921887
F10-12-1	3968	11.4248583805	9.88514357054	0.86523116885
F10-12-1	3968	11.4248583805	14.6816479401	1.28506170064
F10-12-1	3968	11.4248583805	16.5617977528	1.44962827557
F10-12-1	3968	11.4248583805	14.013732834	1.22660013518
F10-12-1	3968	11.4248583805	14.0162297129	1.22681868309
F10-12-1	3968	11.4248583805	13.1985018727	1.15524424313
F10-12-1	3968	11.4248583805	13.7278401998	1.20157639968
F10-12-1	3968	11.4248583805	13.7627965044	1.2046360704
F10-12-1	3968	11.4248583805	11.7253433208	1.02630097725
F10-12-1	3968	11.4248583805	14.2646691635	1.24856419996
F10-12-1	3968	11.4248583805	15.670411985	1.37160667232
F10-12-1	3968	11.4248583805	13.127340824	1.14901562774
F10-12-1	3968	11.4248583805	11.0799001248	0.969806342958
F10-12-1	3968	11.4248583805	11.5842696629	1.01395302043
F10-12-1	3968	11.4248583805	11.9588014981	1.04673520667
F10-12-1	3968	11.4248583805	13.7191011236	1.200811482
F10-12-1	3968	11.4248583805	13.1960049938	1.15502569522
F10-12-1	3968	11.4248583805	10.8039950062	0.945656799094
F10-12-1	3968	11.4248583805	13.6691635456	1.19644052384
F10-12-1	3968	11.4248583805	14.6754057428	1.28451533087
F10-12-1	3968	11.4248583805	11.9475655431	1.04575174108
F10-12-1	3968	11.4248583805	8.6329588015	0.755629392851
F10-12-1	3968	11.4248583805	4.95225102319	0.433462792994
F10-12-1	3968	11.4248583805	7.11869031378	0.623087838524
F10-12-1	3968	11.4248583805	14.163545568	1.23971300967
F10-12-1	3968	11.4248583805	14.7003745318	1.28670080995
F10-12-1	3968	11.4248583805	10.8327091136	0.948170100039
F10-12-1	3968	11.4248583805	12.5280898876	1.09656412976
F10-12-1	3968	11.4248583805	13.4394506866	1.17633411628
F10-12-1	3968	11.4248583805	10.2471910112	0.896920615549
F10-12-1	3968	11.4248583805	9.67915106117	0.847200966417
F10-12-1	3968	11.4248583805	12.6242197253	1.10497822422
F10-12-1	3968	11.4248583805	13.6866416979	1.19797035919
F10-12-1	3968	11.4248583805	12.6179775281	1.10443185445
F10-12-1	3968	11.4248583805	13.8327091136	1.21075541183
F10-12-1	3968	11.4248583805	13.6504369538	1.19480141452
F10-12-1	3968	11.4248583805	12.1685393258	1.06509323096
F10-12-1	3968	11.4248583805	12.631710362	1.10563386795
F10-12-1	3968	11.4248583805	11.8114856429	1.03384088008
F10-12-1	3968	11.4248583805	11.0349563046	0.965872480609
F10-12-1	3968	11.4248583805	12.6117353308	1.10388548468
F10-12-1	3968	11.4248583805	15.6554307116	1.37029538487
F10-12-1	3968	11.4248583805	14.8926342072	1.30352899889
F10-12-1	3968	11.4248583805	15.4794007491	1.35488775733
F10-12-1	3968	11.4248583805	15.2134831461	1.3316124051
F10-12-1	3968	11.4248583805	9.44319600499	0.826548189086
F10-12-1	3968	11.4248583805	10.354556804	0.906318175605
F10-12-1	3968	11.4248583805	13.3495630462	1.16846639158
F10-12-1	3968	11.4248583805	12.6554307116	1.10771007308
F10-12-1	3968	11.4248583805	13.0986267166	1.1465023268
F10-12-1	3968	11.4248583805	11.7303370787	1.02673807306
F10-12-1	3968	11.4248583805	12.3770287141	1.08334198131
F10-12-1	3968	11.4248583805	16.4444444444	1.43935652388
F10-12-1	3968	11.4248583805	17.1011235955	1.49683462376
F10-12-1	3968	11.4248583805	13.6916354557	1.19840745501
F10-12-1	3968	11.4248583805	9.89013732834	0.865668264666
F10-12-1	3968	11.4248583805	9.47191011236	0.829061490031
F10-12-1	3968	11.4248583805	11.1485642946	0.975816410435
F10-12-1	3968	11.4248583805	13.5006242197	1.18168854003
F10-12-1	3968	11.4248583805	15.215980025	1.33183095301
F10-12-1	3968	11.4248583805	15.8102372035	1.38384535518
F10-12-1	3968	11.4248583805	13.872659176	1.21425217836
F10-12-1	3968	11.4248583805	13.0474406991	1.14202209468
F10-12-1	3968	11.4248583805	14.049937578	1.22976907985
F10-12-1	3968	11.4248583805	11.6666666667	1.0211651014
F10-12-1	3968	11.4248583805	10.7440699126	0.940411649295
F10-12-1	3968	11.4248583805	10.9388264669	0.957458386141
F10-12-1	3968	11.4248583805	13.4868913858	1.18048652653
F10-12-1	3968	11.4248583805	14.7540574282	1.29139958998
F10-12-1	3968	11.4248583805	12.6479400749	1.10705442935
F10-12-1	3968	11.4248583805	11.6729088639	1.02171147117
F10-12-1	3968	11.4248583805	11.4382022472	1.0011679678
F10-12-1	3968	11.4248583805	15.1123595506	1.32276121482
F10-12-1	3968	11.4248583805	14.4456928839	1.26440892331
F10-12-1	3968	11.4248583805	9.23845193508	0.808627260607
F10-12-1	3968	11.4248583805	11.1161048689	0.972975287628
F10-12-1	3968	11.4248583805	15.9625468165	1.39717677758
F10-12-1	3968	11.4248583805	16.215980025	1.41935939027
F10-12-1	3968	11.4248583805	15.202247191	1.33062893952
F10-12-1	3968	11.4248583805	20.2571785268	1.77307917981
F10-12-1	3968	11.4248583805	19.0549313358	1.66784836198
F10-12-1	3968	11.4248583805	12.1922596754	1.06716943609
F10-12-1	3968	11.4248583805	10.0561797753	0.880201700566
F10-12-1	3968	11.4248583805	12.0724094881	1.0566791365
F10-12-1	3968	11.4248583805	13.8751560549	1.21447072627
F10-12-1	3968	11.4248583805	14.8951310861	1.3037475468
F10-12-1	3968	11.4248583805	15.3508114856	1.34363254006
F10-12-1	3968	11.4248583805	13.7353308365	1.20223204341
F10-12-1	3968	11.4248583805	14.468164794	1.26637585448
F10-12-1	3968	11.4248583805	14.138576779	1.23752753059
F10-12-1	3968	11.4248583805	16.5131086142	1.44536659136
F10-12-1	3968	11.4248583805	16.6392009988	1.45640326073
F10-12-1	3968	11.4248583805	13.5867665418	1.18922844286
F10-12-1	3968	11.4248583805	13.0262172285	1.14016443746
F10-12-1	3968	11.4248583805	13.2309612984	1.15808536593
F10-13-1	3536	19.5579806731	15.368289638	0.785781001363
F10-13-1	3536	19.5579806731	14.1535580524	0.723671747559
F10-13-1	3536	19.5579806731	14.5655430712	0.744736551007
F10-13-1	3536	19.5579806731	13.5480649189	0.692712869764
F10-13-1	3536	19.5579806731	16.127340824	0.824591305898
F10-13-1	3536	19.5579806731	16.9488139825	0.86659324732
F10-13-1	3536	19.5579806731	16.986267166	0.868508229451
F10-13-1	3536	19.5579806731	19.6392009988	1.00415279711
F10-13-1	3536	19.5579806731	18.4581772784	0.943767027226
F10-13-1	3536	19.5579806731	17.6878901373	0.904382228051
F10-13-1	3536	19.5579806731	14.9200998752	0.762865048521
F10-13-1	3536	19.5579806731	13.6604244694	0.698457816159
F10-13-1	3536	19.5579806731	17.443196005	0.891871011458
F10-13-1	3536	19.5579806731	18.2297128589	0.932085636223
F10-13-1	3536	19.5579806731	17.9825218477	0.919446754154
F10-13-1	3536	19.5579806731	18.5293383271	0.947405493276
F10-13-1	3536	19.5579806731	16.2883895131	0.832825729064
F10-13-1	3536	19.5579806731	17.5967540574	0.899722438197
F10-13-1	3536	19.5579806731	20.2958801498	1.03772881715
F10-13-1	3536	19.5579806731	20.5368289638	1.05004853553
F10-13-1	3536	19.5579806731	21.1810237203	1.0829862282
F10-13-1	3536	19.5579806731	18.2072409488	0.930936646944
F10-13-1	3536	19.5579806731	17.5980024969	0.899786270935
F10-13-1	3536	19.5579806731	18.9475655431	0.968789460413
F10-13-1	3536	19.5579806731	20.5330836454	1.04985703732
F10-13-1	3536	19.5579806731	18.8739076155	0.965023328887
F10-13-1	3536	19.5579806731	15.5193508115	0.793504762627
F10-13-1	3536	19.5579806731	18.7453183521	0.958448556902
F10-13-1	3536	19.5579806731	22.5880149813	1.15492572361
F10-13-1	3536	19.5579806731	21.4868913858	1.09862524894
F10-13-1	3536	19.5579806731	19.8189762797	1.01334471134
F10-13-1	3536	19.5579806731	19.6529338327	1.00485495723
F10-13-1	3536	19.5579806731	16.1123595506	0.823825313045
F10-13-1	3536	19.5579806731	16.7790262172	0.857911994989
F10-13-1	3536	19.5579806731	18.6054931336	0.951299290277
F10-13-1	3536	19.5579806731	18.468164794	0.944277689128
F10-13-1	3536	19.5579806731	18.7191011236	0.95710806941
F10-13-1	3536	19.5579806731	16.5330836454	0.845336945658
F10-13-1	3536	19.5579806731	16.8551810237	0.86180579199
F10-13-1	3536	19.5579806731	17.2646691635	0.882742929963
F10-13-1	3536	19.5579806731	19.3008739076	0.986854125189
F10-13-1	3536	19.5579806731	19.3146067416	0.987556285303
F10-13-1	3536	19.5579806731	17.5405742821	0.896849965
F10-13-1	3536	19.5579806731	17.7565543071	0.907893028626
F10-13-1	3536	19.5579806731	16.4456928839	0.840868654017
F10-13-1	3536	19.5579806731	17.0324594257	0.870870040747
F10-13-1	3536	19.5579806731	19.3283395755	0.988258445418
F10-13-1	3536	19.5579806731	21.3208489388	1.09013549482
F10-13-1	3536	19.5579806731	19.506866417	0.997386526913
F10-13-1	3536	19.5579806731	15.4993757803	0.792483438824
F10-13-1	3536	19.5579806731	16.1935081149	0.827974440997
F10-13-1	3536	19.5579806731	16.9388264669	0.866082585418
F10-13-1	3536	19.5579806731	14.2609238452	0.729161363003
F10-13-1	3536	19.5579806731	14.5243445693	0.742630070663
F10-13-1	3536	19.5579806731	14.2084893883	0.726480388019
F10-13-1	3536	19.5579806731	15.759051186	0.80576064827
F10-13-1	3536	19.5579806731	18.2496878901	0.933106960026
F10-13-1	3536	19.5579806731	17.4956304619	0.894551986442
F10-13-1	3536	19.5579806731	17.7153558052	0.905786548281
F10-13-1	3536	19.5579806731	15.0911360799	0.771610133589
F10-13-1	3536	19.5579806731	14.9101123596	0.762354386619
F10-13-1	3536	19.5579806731	18.5131086142	0.946575667686
F10-13-1	3536	19.5579806731	19.6803995006	1.00625927746
F10-13-1	3536	19.5579806731	18.986267166	0.970768275282
F10-13-1	3536	19.5579806731	16.8714107366	0.862635617581
F10-13-1	3536	19.5579806731	15.2222222222	0.778312571049
F10-13-1	3536	19.5579806731	16.3483146067	0.835889700475
F10-13-1	3536	19.5579806731	17.2559300874	0.882296100799
F10-13-1	3536	19.5579806731	14.5405742821	0.743459896253
F10-13-1	3536	19.5579806731	14.3895131086	0.735736134989
F10-13-1	3536	19.5579806731	18.2072409488	0.930936646944
F10-13-1	3536	19.5579806731	20.0024968789	1.02272812379
F10-13-1	3536	19.5579806731	19.8813982522	1.01653634823
F10-13-1	3536	19.5579806731	18.8152309613	0.962023190215
F10-13-1	3536	19.5579806731	17.1735330836	0.87808314011
F10-13-1	3536	19.5579806731	18.759051186	0.959150717017
F10-13-1	3536	19.5579806731	21.1835205993	1.08311389367
F10-13-1	3536	19.5579806731	21.2883895131	1.08847584364
F10-13-1	3536	19.5579806731	19.4057428215	0.992216075157
F10-13-1	3536	19.5579806731	20.1573033708	1.03064338327
F10-13-1	3536	19.5579806731	19.0087390762	0.971917264562
F10-13-1	3536	19.5579806731	16.2284644195	0.829761757654
F10-13-1	3536	19.5579806731	19.6092384519	1.00262081141
F10-13-1	3536	19.5579806731	22.6179775281	1.15645770932
F10-13-1	3536	19.5579806731	23.5018726592	1.20165128762
F10-13-1	3536	19.5579806731	20.7278401998	1.05981494441
F10-13-1	3536	19.5579806731	16.0848938826	0.822420992816
F10-13-1	3536	19.5579806731	19.581772784	1.00121649118
F10-13-1	3536	19.5579806731	24.4344569288	1.2493343427
F10-13-1	3536	19.5579806731	20.7640449438	1.0616660938
F10-13-1	3536	19.5579806731	15.5230961298	0.793696260841
F10-13-1	3536	19.5579806731	15.9350811486	0.814761064289
F10-13-1	3536	19.5579806731	18.2871410737	0.935021942158
F10-13-1	3536	19.5579806731	20.4831460674	1.04730372781
F10-13-1	3536	19.5579806731	19.0674157303	0.974917403234
F10-13-1	3536	19.5579806731	17.911360799	0.915808288103
F10-13-1	3536	19.5579806731	18.3033707865	0.935851767748
F10-13-1	3536	19.5579806731	16.5131086142	0.844315621854
F10-13-1	3536	19.5579806731	15.1847690387	0.776397588918
F10-13-1	3536	19.5579806731	14.7802746567	0.755715781896
F10-13-1	3536	19.5579806731	14.8152309613	0.757503098552
F10-13-1	3536	19.5579806731	16.4856429463	0.842911301625
F10-13-1	3536	19.5579806731	20.6466916355	1.05566581645
F10-13-1	3536	19.5579806731	20.2759051186	1.03670749335
F10-13-1	3536	19.5579806731	18.4007490637	0.940830721291
F10-13-1	3536	19.5579806731	16.5093632959	0.844124123641
F10-13-1	3536	19.5579806731	17.2759051186	0.883317424603
F10-13-1	3536	19.5579806731	18.6928838951	0.955767581918
F10-13-1	3536	19.5579806731	17.7927590512	0.90974417802
F10-13-1	3536	19.5579806731	22.1086142322	1.13041395233
F10-13-1	3536	19.5579806731	24.4781523096	1.25156848852
F10-13-1	3536	19.5579806731	22.9400749064	1.17292655565
F10-13-1	3536	19.5579806731	20.3920099875	1.04264393796
F10-13-1	3536	19.5579806731	18.8064918851	0.96157636105
F10-13-1	3536	19.5579806731	20.4581772784	1.04602707306
F10-13-1	3536	19.5579806731	21.1685393258	1.08234790082
F10-13-1	3536	19.5579806731	19.9563046192	1.02036631249
F10-13-1	3536	19.5579806731	19.9213483146	1.01857899584
F10-13-1	3536	19.5579806731	20.6304619226	1.05483599086
F10-13-1	3536	19.5579806731	21.1398252185	1.08087974785
F10-13-1	3536	19.5579806731	22.329588015	1.1417123469
F10-13-1	3536	19.5579806731	19.5343320849	0.998790847143
F10-13-1	3536	19.5579806731	15.847690387	0.810292772648
F10-13-1	3536	19.5579806731	13.961298377	0.71384150595
F10-13-1	3536	19.5579806731	16.45443196	0.841315483181
F10-13-2	3536	11.1861046318	9.70287141074	0.86740395608
F10-13-2	3536	11.1861046318	9.28339575531	0.829904248251
